id,timestamp,food_type,tomato_id,position,blue,green,yellow,orange,red,nir,ndvi,gndvi,rvi,freshness_score,category,actual_category,actual_freshness_score,model_version,verified_at,notes
81,2026-07-25T08:30:45.487334,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-25T09:22:16.063531,Bulk verified automatically
80,2026-07-25T08:30:45.454912,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-25T09:22:16.093855,Bulk verified automatically
79,2026-07-25T08:30:32.706867,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.122332,Bulk verified automatically
78,2026-07-25T08:30:27.845005,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.146208,Bulk verified automatically
77,2026-07-25T08:30:27.814571,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.170761,Bulk verified automatically
76,2026-07-25T08:30:27.787984,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.200627,Bulk verified automatically
75,2026-07-25T08:30:27.758063,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.229736,Bulk verified automatically
74,2026-07-25T08:30:27.728064,tomato,1002,6,60.0,65.0,70.0,65.0,45.0,110.0,0.419355,0.257143,2.444444,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.261589,Bulk verified automatically
73,2026-07-25T08:30:27.702599,tomato,1002,5,59.0,64.0,69.0,66.0,43.0,112.0,0.445161,0.272727,2.604651,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.289808,Bulk verified automatically
72,2026-07-25T08:30:27.671672,tomato,1002,4,58.0,63.0,68.0,67.0,41.0,114.0,0.470968,0.288136,2.780488,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.315669,Bulk verified automatically
71,2026-07-25T08:30:27.637905,tomato,1002,3,57.0,62.0,67.0,68.0,39.0,116.0,0.496774,0.303371,2.974359,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.341601,Bulk verified automatically
70,2026-07-25T08:30:27.606036,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-25T09:22:16.368979,Bulk verified automatically
69,2026-07-25T08:30:27.573744,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-25T09:22:16.396679,Bulk verified automatically
68,2026-07-25T08:30:22.668050,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.424096,Bulk verified automatically
67,2026-07-25T08:30:22.635972,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.448947,Bulk verified automatically
66,2026-07-25T08:30:22.609352,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.472796,Bulk verified automatically
65,2026-07-25T08:30:22.579765,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:22:16.501481,Bulk verified automatically
89,2026-07-25T08:30:45.724566,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:24:23.958057,
86,2026-07-25T08:30:45.640102,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-25T09:24:50.583217,
89,2026-07-25T08:30:45.724566,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.611254,Bulk verified automatically
88,2026-07-25T08:30:45.698775,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.633179,Bulk verified automatically
87,2026-07-25T08:30:45.670706,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.653909,Bulk verified automatically
86,2026-07-25T08:30:45.640102,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.673684,Bulk verified automatically
85,2026-07-25T08:30:45.611341,tomato,1002,6,60.0,65.0,70.0,65.0,45.0,110.0,0.419355,0.257143,2.444444,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.692480,Bulk verified automatically
84,2026-07-25T08:30:45.581487,tomato,1002,5,59.0,64.0,69.0,66.0,43.0,112.0,0.445161,0.272727,2.604651,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.711026,Bulk verified automatically
83,2026-07-25T08:30:45.550550,tomato,1002,4,58.0,63.0,68.0,67.0,41.0,114.0,0.470968,0.288136,2.780488,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.727080,Bulk verified automatically
82,2026-07-25T08:30:45.518434,tomato,1002,3,57.0,62.0,67.0,68.0,39.0,116.0,0.496774,0.303371,2.974359,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.747848,Bulk verified automatically
81,2026-07-25T08:30:45.487334,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:09.765727,Bulk verified automatically
80,2026-07-25T08:30:45.454912,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:09.784426,Bulk verified automatically
79,2026-07-25T08:30:32.706867,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.804269,Bulk verified automatically
78,2026-07-25T08:30:27.845005,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.822068,Bulk verified automatically
77,2026-07-25T08:30:27.814571,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.842054,Bulk verified automatically
76,2026-07-25T08:30:27.787984,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.860502,Bulk verified automatically
75,2026-07-25T08:30:27.758063,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.879810,Bulk verified automatically
74,2026-07-25T08:30:27.728064,tomato,1002,6,60.0,65.0,70.0,65.0,45.0,110.0,0.419355,0.257143,2.444444,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.898081,Bulk verified automatically
73,2026-07-25T08:30:27.702599,tomato,1002,5,59.0,64.0,69.0,66.0,43.0,112.0,0.445161,0.272727,2.604651,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.916027,Bulk verified automatically
72,2026-07-25T08:30:27.671672,tomato,1002,4,58.0,63.0,68.0,67.0,41.0,114.0,0.470968,0.288136,2.780488,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.935560,Bulk verified automatically
71,2026-07-25T08:30:27.637905,tomato,1002,3,57.0,62.0,67.0,68.0,39.0,116.0,0.496774,0.303371,2.974359,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:09.955293,Bulk verified automatically
70,2026-07-25T08:30:27.606036,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:09.975204,Bulk verified automatically
69,2026-07-25T08:30:27.573744,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:09.992528,Bulk verified automatically
68,2026-07-25T08:30:22.668050,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:10.009333,Bulk verified automatically
67,2026-07-25T08:30:22.635972,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:10.026191,Bulk verified automatically
66,2026-07-25T08:30:22.609352,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:10.046336,Bulk verified automatically
65,2026-07-25T08:30:22.579765,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:10.064645,Bulk verified automatically
64,2026-07-25T08:30:22.549654,tomato,1002,6,60.0,65.0,70.0,65.0,45.0,110.0,0.419355,0.257143,2.444444,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.755748,Bulk verified automatically
63,2026-07-25T08:30:22.518930,tomato,1002,5,59.0,64.0,69.0,66.0,43.0,112.0,0.445161,0.272727,2.604651,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.778124,Bulk verified automatically
62,2026-07-25T08:30:22.491763,tomato,1002,4,58.0,63.0,68.0,67.0,41.0,114.0,0.470968,0.288136,2.780488,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.795920,Bulk verified automatically
61,2026-07-25T08:30:22.460011,tomato,1002,3,57.0,62.0,67.0,68.0,39.0,116.0,0.496774,0.303371,2.974359,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.812650,Bulk verified automatically
60,2026-07-25T08:30:22.431239,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:15.829262,Bulk verified automatically
59,2026-07-25T08:30:22.398622,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:15.848207,Bulk verified automatically
58,2026-07-25T08:03:46.089911,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.865802,Bulk verified automatically
57,2026-07-25T06:38:13.446080,tomato,10001,1,50.0,57.0,63.0,80.0,52.5,83.0,0.225092,0.185714,1.580952,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.881861,Bulk verified automatically
56,2026-07-25T06:38:05.391667,tomato,10001,1,50.0,57.0,63.0,80.0,25.0,163.5,0.734748,0.482993,6.54,1.0172,Aging,Aging,1.0172,v1.1,2026-07-29T07:00:15.900672,Bulk verified automatically
55,2026-07-25T06:38:01.158311,tomato,10001,1,50.0,57.0,63.0,80.0,107.5,33.0,-0.530249,-0.266667,0.306977,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:00:15.917745,Bulk verified automatically
54,2026-07-25T06:37:56.747696,tomato,10001,1,50.0,57.0,63.0,80.0,107.5,94.0,-0.066998,0.245033,0.874419,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:00:15.933850,Bulk verified automatically
53,2026-07-25T06:37:48.118945,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.951159,Bulk verified automatically
52,2026-07-15T14:31:55.535039,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.969226,Bulk verified automatically
51,2026-07-15T14:31:55.506696,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:15.987033,Bulk verified automatically
50,2026-07-15T14:31:55.477883,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.006122,Bulk verified automatically
49,2026-07-15T14:31:55.446941,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.024187,Bulk verified automatically
48,2026-07-15T14:31:55.414034,tomato,1002,6,60.0,65.0,70.0,65.0,45.0,110.0,0.419355,0.257143,2.444444,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.041296,Bulk verified automatically
47,2026-07-15T14:31:55.383654,tomato,1002,5,59.0,64.0,69.0,66.0,43.0,112.0,0.445161,0.272727,2.604651,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.058288,Bulk verified automatically
46,2026-07-15T14:31:55.352618,tomato,1002,4,58.0,63.0,68.0,67.0,41.0,114.0,0.470968,0.288136,2.780488,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.076450,Bulk verified automatically
45,2026-07-15T14:31:55.317790,tomato,1002,3,57.0,62.0,67.0,68.0,39.0,116.0,0.496774,0.303371,2.974359,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.094094,Bulk verified automatically
44,2026-07-15T14:31:55.278550,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:16.110513,Bulk verified automatically
43,2026-07-15T14:31:55.195691,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:16.126425,Bulk verified automatically
42,2026-07-15T14:31:52.376958,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.147562,Bulk verified automatically
41,2026-07-15T14:31:52.344703,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.163530,Bulk verified automatically
40,2026-07-15T14:31:52.314451,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:16.180429,Bulk verified automatically
39,2026-07-15T14:31:52.284174,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.522690,Bulk verified automatically
38,2026-07-15T14:31:52.254095,tomato,1002,6,60.0,65.0,70.0,65.0,45.0,110.0,0.419355,0.257143,2.444444,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.542196,Bulk verified automatically
37,2026-07-15T14:31:52.223454,tomato,1002,5,59.0,64.0,69.0,66.0,43.0,112.0,0.445161,0.272727,2.604651,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.558456,Bulk verified automatically
36,2026-07-15T14:31:52.191250,tomato,1002,4,58.0,63.0,68.0,67.0,41.0,114.0,0.470968,0.288136,2.780488,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.571341,Bulk verified automatically
35,2026-07-15T14:31:52.160563,tomato,1002,3,57.0,62.0,67.0,68.0,39.0,116.0,0.496774,0.303371,2.974359,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.594705,Bulk verified automatically
34,2026-07-15T14:31:52.128395,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:20.611300,Bulk verified automatically
33,2026-07-15T14:31:52.100232,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:20.624761,Bulk verified automatically
32,2026-07-15T14:31:05.527586,tomato,10001,1,50.0,57.0,63.0,44.0,103.5,257.5,0.426593,0.63752,2.487923,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:20.648939,Bulk verified automatically
31,2026-07-15T14:31:03.640894,tomato,10001,1,50.0,57.0,63.0,44.0,103.5,257.5,0.426593,0.63752,2.487923,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:20.662940,Bulk verified automatically
30,2026-07-15T14:30:55.719878,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,257.5,0.611894,0.63752,4.153226,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:20.682804,Bulk verified automatically
29,2026-07-15T14:30:52.628613,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,110.5,0.281159,0.319403,1.782258,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.698905,Bulk verified automatically
28,2026-07-15T14:30:49.169751,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,54.0,-0.068966,-0.027027,0.870968,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:00:20.714769,Bulk verified automatically
27,2026-07-15T14:30:44.947387,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.730689,Bulk verified automatically
26,2026-07-15T13:51:06.374658,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.754558,Bulk verified automatically
25,2026-07-15T13:51:06.337930,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.762769,Bulk verified automatically
24,2026-07-15T13:51:06.305689,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.779723,Bulk verified automatically
23,2026-07-15T13:51:06.268080,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.807128,Bulk verified automatically
22,2026-07-15T13:51:06.230403,tomato,1002,6,60.0,65.0,70.0,65.0,45.0,110.0,0.419355,0.257143,2.444444,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.823706,Bulk verified automatically
21,2026-07-15T13:51:06.202542,tomato,1002,5,59.0,64.0,69.0,66.0,43.0,112.0,0.445161,0.272727,2.604651,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.837327,Bulk verified automatically
20,2026-07-15T13:51:06.171120,tomato,1002,4,58.0,63.0,68.0,67.0,41.0,114.0,0.470968,0.288136,2.780488,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.859196,Bulk verified automatically
19,2026-07-15T13:51:06.138728,tomato,1002,3,57.0,62.0,67.0,68.0,39.0,116.0,0.496774,0.303371,2.974359,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.876290,Bulk verified automatically
18,2026-07-15T13:51:06.105271,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:20.894398,Bulk verified automatically
17,2026-07-15T13:51:06.071187,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:20.910918,Bulk verified automatically
16,2026-07-15T13:50:33.631529,tomato,1002,10,64.0,69.0,74.0,61.0,53.0,102.0,0.316129,0.192982,1.924528,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.927362,Bulk verified automatically
15,2026-07-15T13:50:33.603640,tomato,1002,9,63.0,68.0,73.0,62.0,51.0,104.0,0.341935,0.209302,2.039216,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:20.942868,Bulk verified automatically
14,2026-07-15T13:50:33.573714,tomato,1002,8,62.0,67.0,72.0,63.0,49.0,106.0,0.367742,0.225434,2.163265,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.249162,Bulk verified automatically
13,2026-07-15T13:50:33.543955,tomato,1002,7,61.0,66.0,71.0,64.0,47.0,108.0,0.393548,0.241379,2.297872,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.264299,Bulk verified automatically
12,2026-07-15T13:50:33.514828,tomato,1002,6,60.0,65.0,70.0,65.0,45.0,110.0,0.419355,0.257143,2.444444,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.286279,Bulk verified automatically
11,2026-07-15T13:50:33.484273,tomato,1002,5,59.0,64.0,69.0,66.0,43.0,112.0,0.445161,0.272727,2.604651,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.304268,Bulk verified automatically
10,2026-07-15T13:50:33.451950,tomato,1002,4,58.0,63.0,68.0,67.0,41.0,114.0,0.470968,0.288136,2.780488,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.322475,Bulk verified automatically
9,2026-07-15T13:50:33.417986,tomato,1002,3,57.0,62.0,67.0,68.0,39.0,116.0,0.496774,0.303371,2.974359,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.342587,Bulk verified automatically
8,2026-07-15T13:50:33.387462,tomato,1002,2,56.0,61.0,66.0,69.0,37.0,118.0,0.522581,0.318436,3.189189,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:24.360519,Bulk verified automatically
7,2026-07-15T13:50:33.352482,tomato,1002,1,55.0,60.0,65.0,70.0,35.0,120.0,0.548387,0.333333,3.428571,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:00:24.378413,Bulk verified automatically
6,2026-07-15T13:49:40.162631,tomato,10001,1,50.0,57.0,63.0,80.0,59.0,94.0,0.228758,0.245033,1.59322,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.393708,Bulk verified automatically
5,2026-07-15T13:49:35.016727,tomato,10001,1,50.0,57.0,63.0,80.0,51.5,94.0,0.292096,0.245033,1.825243,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.414588,Bulk verified automatically
4,2026-07-15T13:49:30.718798,tomato,10001,1,50.0,57.0,63.0,80.0,92.0,94.0,0.010753,0.245033,1.021739,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:00:24.431525,Bulk verified automatically
3,2026-07-15T13:49:25.793775,tomato,10001,1,50.0,57.0,63.0,80.0,138.5,94.0,-0.191398,0.245033,0.6787,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:00:24.449451,Bulk verified automatically
2,2026-07-15T13:49:20.301916,tomato,10001,1,50.0,57.0,63.0,80.0,240.5,94.0,-0.437967,0.245033,0.390852,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:00:24.466895,Bulk verified automatically
1,2026-07-15T13:49:07.405351,tomato,10001,1,50.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:00:24.484015,Bulk verified automatically
92,2026-07-29T07:09:41.992590,tomato,10004,1,50.0,79.5,63.0,80.0,86.0,94.0,0.044444,0.083573,1.093023,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:09:51.890123,Bulk verified automatically
91,2026-07-29T07:09:38.863109,tomato,10003,1,50.0,79.5,63.0,80.0,62.0,94.0,0.205128,0.083573,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:09:51.912528,Bulk verified automatically
90,2026-07-29T07:09:34.976843,tomato,10002,1,50.0,57.0,63.0,80.0,62.0,94.0,0.205128,0.245033,1.516129,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:09:51.937631,Bulk verified automatically
107,2026-07-29T07:28:49.061657,tomato,10015,1,59.0,67.0,75.0,58.0,30.0,118.0,0.5946,0.2759,3.9333,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:33:10.226392,Bulk verified automatically
106,2026-07-29T07:28:49.043563,tomato,10014,1,50.0,57.0,63.0,80.0,62.0,94.0,0.2051,0.245,1.5161,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:33:10.255685,Bulk verified automatically
105,2026-07-29T07:28:49.024893,tomato,10013,1,45.0,49.0,55.0,98.0,88.0,83.0,-0.0292,0.2576,0.9432,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:33:10.277931,Bulk verified automatically
104,2026-07-29T07:28:48.997775,tomato,10012,1,58.0,64.0,70.0,63.0,40.0,104.0,0.4444,0.2381,2.6,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:33:10.305064,Bulk verified automatically
103,2026-07-29T07:28:48.981454,tomato,10011,1,64.0,73.0,82.0,42.0,16.0,138.0,0.7922,0.3077,8.625,2.937000036239624,Fresh,Fresh,2.937000036239624,v1.1,2026-07-29T07:33:10.324604,Bulk verified automatically
102,2026-07-29T07:28:48.962852,tomato,10010,1,61.0,70.0,78.0,48.0,20.0,128.0,0.7297,0.2925,6.4,0.0,Fresh,Fresh,0.0,v1.1,2026-07-29T07:33:10.352902,Bulk verified automatically
101,2026-07-29T07:28:48.938355,tomato,10009,1,48.0,54.0,60.0,88.0,70.0,88.0,0.1143,0.2394,1.2571,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:33:10.375692,Bulk verified automatically
100,2026-07-29T07:28:48.921361,tomato,10008,1,55.0,60.0,67.0,70.0,35.0,115.0,0.5333,0.3143,3.2857,0.0,Aging,Aging,0.0,v1.1,2026-07-29T07:33:10.389711,Bulk verified automatically
99,2026-07-29T07:28:48.899510,tomato,10007,1,40.0,45.0,50.0,112.0,110.0,80.0,-0.1579,0.28,0.7273,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:33:10.421353,Bulk verified automatically
98,2026-07-29T07:28:48.881970,tomato,10006,1,43.0,48.0,54.0,103.0,95.0,82.0,-0.0734,0.2615,0.8632,0.0,Spoiling,Spoiling,0.0,v1.1,2026-07-29T07:33:10.447176,Bulk verified automatically
